k,home_adv,player_boost,rest_factor,travel_factor,pace_factor,playoff_hca_factor,sos_factor,form_weight,accuracy,log_loss,brier,score
8,15,0,0,15,0,0.4,10,5,63.1578947368421,0.6517744965912666,0.229773260120783,-8.089336903877243
8,15,0,0,15,0,0.4,25,0,62.10526315789474,0.6546623383683582,0.23112145030268738,-8.271630403264888
8,15,0,0,15,0,0.4,25,5,62.10526315789474,0.6535381794004875,0.2305911598026163,-8.241425511519077
8,15,0,0,15,0,0.7,0,0,62.807017543859644,0.6515259143267224,0.22965880445145048,-8.117857738285831
8,15,0,0,15,0,0.7,0,5,63.33333333333333,0.6504219845218276,0.229138803317116,-8.035594675525928
8,15,0,0,15,0,0.7,10,0,63.1578947368421,0.6526223132958954,0.230166689983831,-8.111856632036192
8,15,0,0,15,0,0.7,10,5,63.33333333333333,0.6515108987487219,0.22964293230080945,-8.06447114868882
8,15,0,0,15,0,0.7,25,0,62.63157894736842,0.6543956197026145,0.23098846929929878,-8.211545834856025
8,15,0,0,15,0,0.7,25,5,62.63157894736842,0.6532728049781082,0.2304590625112977,-8.181387045539932
8,15,0,0,15,0,1.0,0,0,63.1578947368421,0.6512771667548639,0.22953573186725643,-8.075857135044958
8,15,0,0,15,0,1.0,0,5,63.50877192982456,0.6501745554368342,0.22901660104224755,-8.01118329220212
8,15,0,0,15,0,1.0,10,0,63.33333333333333,0.652372399690831,0.23004240963609926,-8.087342249637285
8,15,0,0,15,0,1.0,10,5,63.33333333333333,0.6512623059066238,0.2295195196265203,-8.057545898980472
8,15,0,0,15,0,1.0,25,0,62.807017543859644,0.6541439197786718,0.23086240160939783,-8.186945668219323
8,15,0,0,15,0,1.0,25,5,62.63157894736842,0.65302242912312,0.23033385816131288,-8.174375864700632
8,15,0,0,15,15,0.4,0,0,62.63157894736842,0.6535073814526405,0.23057022048682077,-8.187709976357112
8,15,0,0,15,15,0.4,0,5,62.63157894736842,0.6523852564561105,0.23003984177520098,-8.157517827920081
8,15,0,0,15,15,0.4,10,0,62.4561403508772,0.654570473605953,0.23106556473091983,-8.233572342996698
8,15,0,0,15,15,0.4,10,5,62.10526315789474,0.6534409550226149,0.2305315631698003,-8.238263851183456
8,15,0,0,15,15,0.4,25,0,61.929824561403514,0.6562940925124923,0.23186877323003505,-8.332121213160988
8,15,0,0,15,15,0.4,25,5,61.75438596491228,0.6551533148237813,0.23132933087184362,-8.318961156972765
8,15,0,0,15,15,0.7,0,0,62.807017543859644,0.6532456000640238,0.23043970759651147,-8.162851349986685
